PROGRESS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_FTG,HUM_2_FW,HUM_2_FTG,HUM_1_POS,HUM_2_POS,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,FTG_HUM_1,FTG_HUM_2
2,5.64,4.07,0.54,0.17,171,34.0,57.0,d,e/u,d,e/u,"365.09, 209.39","2038.58, 212.48",83.0,12.37086185,0.0,0.0981446,0,0.0116
0,6.01,3.44,0.77,0.24,547,46.0,80.0,d,e/u,d,e/u,"102.20, 276.88","100.80, 207.37",40.0,11.78919332,0.901855,1.0,1,0.0298
0,6.04,3.97,0.69,0.29,414,39.0,66.0,d,e/u,d,e/u,"3123.19, 226.18","3147.96, 466.79",61.0,11.99578242,0.567494,0.667488,1,0.0283
0,6.42,2.66,0.55,0.21,343,34.0,48.0,d,e/u,d,e/u,"3992.77, 789.41","1400.13, 767.97",92.0,11.19720196,0.431441,0.53143,0,0.4753
1,5.9,3.15,0.65,0.23,270,96.0,18.0,d,e/u,d,e/u,"615.86, 192.81","1142.11, 759.64",95.0,12.32227142,0.0,0.0981446,0,0.8261
0,6.38,3.71,0.51,0.3,309,99.0,36.0,d,e/u,d,e/u,"4347.14, 534.45","352.97, 220.62",72.0,12.0021403,0.000468738,0.0989152,0,0.0522
0,5.09,3.09,0.73,0.33,106,99.0,48.0,d,e/u,d,e/u,"397.69, 160.02","4010.89, 767.06",42.0,11.19036078,0.0,0.0981446,0,0.0
0,7.28,2.42,0.76,0.36,233,79.0,46.0,d,e/u,d,e/u,"2970.74, 312.58","403.78, 753.84",46.0,11.09023899,0.0,0.0981446,0,0.0
0,5.48,2.63,0.65,0.17,357,23.0,65.0,d,e/u,d,e/u,"1404.45, 167.09","1329.62, 782.03",37.0,11.263237,0.0,0.0981446,0,0.9146
0,6.34,3.61,0.73,0.27,380,95.0,38.0,d,e/u,d,e/u,"2184.49, 263.17","70.15, 332.47",30.0,11.47632012,0.0,0.0981446,0,0.0
0,7.29,2.83,0.65,0.32,289,58.0,79.0,d,e/u,d,e/u,"3015.77, 759.21","4434.23, 442.63",78.0,11.80914934,0.00358196,0.102241,0,0.0551
3,7.27,3.92,0.51,0.36,335,45.0,93.0,d,e/u,d,e/u,"458.12, 171.75","2889.94, 193.49",52.0,12.30781725,0.901855,1.0,1,0.1955
4,5.41,3.39,0.67,0.11,1,32.0,30.0,d,e/u,d,e/u,"1320.76, 191.06","2954.14, 199.97",60.0,11.18747801,0.0,0.0981446,0,0.328
5,5.83,4.26,0.51,0.33,212,61.0,49.0,d,e/u,d,e/u,"2933.29, 284.53","2911.67, 196.77",36.0,11.4839789,1.0,1.0,1,0.0
0,6.34,3.28,0.75,0.26,340,83.0,94.0,d,e/u,d,e/u,"3035.95, 476.62","3222.69, 767.67",72.0,11.89449109,0.0,0.0981446,0,0.0
5,6.21,3.36,0.62,0.2,112,51.0,64.0,d,e/u,d,e/u,"2763.00, 194.76","2857.59, 200.51",78.0,11.54176892,1.0,1.0,1,0.0
0,6.813970164,2.959390182,0.6023728521,0.2216156357,593,35.04858069,73.10501779,d,e/u,d,e/u,"2823.94, 340.35","190.55, 268.99",36.35893548,12.04762074,0.0,0.0981446,0,0.0
0,6.25,2.45,0.64,0.17,237,91.0,31.0,d,e/u,d,e/u,"310.72, 131.25","618.66, 271.69",45.0,12.19439777,0.0,0.0981446,0,0.027
0,5.86,3.32,0.61,0.16,290,54.0,38.0,d,e/u,d,e/u,"1438.45, 168.03","4445.72, 743.68",72.0,12.06147359,0.0,0.0981446,0,0.6208
3,7.47,2.19,0.57,0.25,131,63.0,35.0,d,e/u,d,e/u,"428.36, 173.65","2898.12, 195.96",36.0,11.42917152,0.0,0.0981446,0,0.0295
4,5.94,4.09,0.55,0.34,1,95.0,73.0,d,e/u,d,e/u,"2903.19, 193.58","2906.42, 194.69",44.0,11.26618794,0.0,0.0981446,0,0.0962
0,5.82,3.94,0.54,0.31,181,77.0,78.0,d,e/u,d,e/u,"311.52, 155.76","2436.27, 221.71",99.0,12.17624068,0.254991,0.354859,0,0.0415
2,6.25,4.12,0.56,0.18,155,94.0,24.0,d,e/u,d,e/u,"363.25, 161.10","1400.00, 200.00",55.0,12.10806626,0.0,0.0981446,0,0.04
0,6.09,2.93,0.69,0.2,441,72.0,35.0,d,e/u,d,e/u,"302.14, 146.98","2405.18, 406.77",34.0,12.13607727,0.0337242,0.133311,0,0.0513
0,6.34,3.61,0.73,0.27,126,95.0,38.0,d,e/u,d,e/u,"2184.49, 263.17","70.15, 332.47",30.0,11.39983005,0.0,0.0981446,0,0.0
0,6.81,2.96,0.6,0.22,198,35.0,73.0,d,e/u,d,e/u,"2823.94, 340.35","190.55, 268.99",36.0,11.93072703,0.0,0.0981446,0,0.0
3,5.48,2.63,0.65,0.17,178,38.0,65.0,d,e/u,d,e/u,"471.53, 185.70","2874.12, 194.38",37.0,11.2112581,0.0,0.0981446,0,0.7503
0,5.41,4.19,0.62,0.26,360,22.0,79.0,d,e/u,d,e/u,"1909.30, 165.27","138.53, 411.75",39.0,11.16857676,0.0,0.0981446,0,0.9569
1,5.59,2.6,0.56,0.26,251,59.0,92.0,d,e/u,d,e/u,"355.63, 173.80","2432.66, 613.06",85.0,12.33875261,0.901855,1.0,1,0.5736
3,6.01,3.44,0.77,0.24,365,46.0,80.0,d,e/u,d,e/u,"421.51, 188.29","2868.00, 193.51",40.0,11.73433027,0.901855,1.0,1,0.0154
0,5.26,3.23,0.66,0.38,414,57.0,95.0,d,e/u,d,e/u,"3522.42, 761.63","2418.01, 668.18",50.0,12.32254217,0.901855,1.0,1,0.0567
0,7.47,2.19,0.57,0.25,263,37.0,59.0,d,e/u,d,e/u,"1767.56, 164.54","3282.57, 257.79",36.0,11.46769654,0.0,0.0981446,0,0.0318
0,7.05,2.13,0.64,0.29,466,98.0,67.0,d,e/u,d,e/u,"3922.46, 260.71","1380.68, 415.80",82.0,11.65040445,0.763922,0.863898,1,0.1057
0,6.55,3.49,0.51,0.38,156,77.0,95.0,d,e/u,d,e/u,"299.39, 149.62","3537.83, 710.51",45.0,12.0804672,0.0,0.0981446,0,0.079
0,6.34,3.28,0.75,0.26,510,83.0,94.0,d,e/u,d,e/u,"3035.95, 476.62","3222.69, 767.67",72.0,11.94573382,0.0,0.0981446,0,0.0
0,7.44,2.18,0.53,0.19,1,65.0,82.0,d,e/u,d,e/u,"2250.17, 407.14","2381.88, 335.87",68.0,12.19691202,0.0,0.0981446,0,0.0
0,5.43,3.21,0.56,0.27,601,97.0,65.0,d,e/u,d,e/u,"283.37, 226.93","561.99, 775.95",47.0,12.17363616,0.258954,0.358884,0,0.4159
0,7.44,2.18,0.53,0.19,241,65.0,82.0,d,e/u,d,e/u,"2250.17, 407.14","2381.88, 335.87",68.0,12.26701912,0.0,0.0981446,0,0.0
5,5.17,4.01,0.52,0.36,1,34.0,21.0,d,e/u,d,e/u,"2957.69, 197.54","2909.61, 200.41",40.0,11.98034441,1.0,1.0,1,0.0
3,6.63,2.32,0.64,0.35,201,56.0,73.0,d,e/u,d,e/u,"394.36, 169.53","2869.81, 195.09",84.0,11.13854673,0.260921,0.360877,0,0.0637
0,6.42,2.66,0.55,0.21,343,34.0,48.0,d,e/u,d,e/u,"3992.77, 789.41","1400.13, 767.97",92.0,11.19720196,0.442633,0.542552,0,0.4766
0,7.17,3.62,0.71,0.16,221,69.0,60.0,d,e/u,d,e/u,"403.29, 171.22","1596.10, 315.44",33.0,12.19210188,0.0,0.0981446,0,0.0327
0,6.34,3.61,0.73,0.27,126,95.0,38.0,d,e/u,d,e/u,"2184.49, 263.17","70.15, 332.47",30.0,11.39982776,0.0,0.0981446,0,0.0
3,5.77,3.9,0.74,0.33,353,35.0,51.0,d,e/u,d,e/u,"611.19, 195.22","2910.19, 194.33",38.0,11.46636814,0.901855,1.0,1,0.1002
0,7.272723223,3.917644968,0.5117350012,0.3638522981,503,75.77817529,93.48933413,d,e/u,d,e/u,"3400.55, 234.86","1633.80, 357.55",52.18210931,12.35848081,0.901855,1.0,1,0.3603
5,6.01,3.44,0.77,0.24,1,46.0,80.0,d,e/u,d,e/u,"2674.31, 178.26","2900.51, 194.35",40.0,11.62971352,1.0,1.0,1,0.0
1,5.86,3.32,0.61,0.16,145,54.0,38.0,d,e/u,d,e/u,"659.56, 191.21","3070.74, 533.09",72.0,12.01883739,0.0,0.0981446,0,0.3188
0,6.81,2.96,0.6,0.22,1,35.0,73.0,d,e/u,d,e/u,"2823.94, 340.35","190.55, 268.99",36.0,11.87538553,0.0,0.0981446,0,0.0
5,7.27,3.92,0.51,0.36,1,45.0,93.0,d,e/u,d,e/u,"2747.17, 193.79","2889.94, 193.49",52.0,12.21112706,1.0,1.0,1,0.0
0,7.05,2.12,0.74,0.33,372,75.0,35.0,d,e/u,d,e/u,"3138.20, 228.91","1217.09, 746.95",32.0,12.19613388,0.0,0.0981446,0,0.0
0,6.23,3.65,0.64,0.17,219,38.0,98.0,d,e/u,d,e/u,"244.71, 195.46","1495.42, 387.52",33.0,12.10531402,0.0,0.0981446,0,0.038
0,7.29,2.83,0.65,0.32,97,58.0,79.0,d,e/u,d,e/u,"345.57, 151.68","4434.23, 442.63",78.0,11.75127865,0.0,0.0981446,0,0.0183
0,6.94,2.46,0.64,0.2,210,45.0,83.0,d,e/u,d,e/u,"2775.41, 236.20","2190.72, 647.18",76.0,11.10645457,0.0,0.0981446,0,0.0
0,5.27,3.72,0.59,0.39,440,82.0,50.0,d,e/u,d,e/u,"2744.96, 374.82","2688.23, 307.80",86.0,12.0566229,0.901855,1.0,1,0.3515
0,7.17,3.62,0.71,0.16,332,69.0,60.0,d,e/u,d,e/u,"2299.52, 471.19","1596.10, 315.44",33.0,12.22577255,0.0,0.0981446,0,0.1051
3,7.3,4.14,0.74,0.19,96,87.0,82.0,d,e/u,d,e/u,"380.29, 159.16","2864.51, 194.29",50.0,11.4124975,0.0,0.0981446,0,0.1284
5,5.17,4.01,0.52,0.36,162,34.0,21.0,d,e/u,d,e/u,"2939.18, 197.06","2916.71, 200.29",40.0,12.02628482,1.0,1.0,1,0.0
0,6.63,2.32,0.64,0.35,603,56.0,73.0,d,e/u,d,e/u,"104.91, 208.84","2206.47, 300.61",84.0,11.25777779,0.437704,0.537604,0,0.0829
0,6.39,3.21,0.61,0.27,242,90.0,78.0,d,e/u,d,e/u,"246.95, 120.77","4004.57, 246.63",75.0,11.70956403,0.0,0.0981446,0,0.3393
0,5.27,3.48,0.77,0.2,475,47.0,42.0,d,e/u,d,e/u,"2044.89, 611.18","4048.10, 687.35",45.0,11.29913046,0.0,0.0981446,0,0.0197
0,7.29,3.03,0.75,0.36,162,64.0,74.0,d,e/u,d,e/u,"210.64, 762.82","1730.07, 368.56",52.0,12.16923361,0.0,0.0981446,0,0.0
0,6.42,2.15,0.71,0.12,433,51.0,83.0,d,e/u,d,e/u,"1976.28, 407.90","2528.11, 229.78",59.0,12.14154882,0.0,0.0981446,0,0.0
0,6.81,2.96,0.6,0.22,395,35.0,73.0,d,e/u,d,e/u,"2823.94, 340.35","190.55, 268.99",36.0,11.98789731,0.0,0.0981446,0,0.0
0,5.27,3.48,0.77,0.2,1,47.0,42.0,d,e/u,d,e/u,"329.13, 164.44","4048.10, 687.35",45.0,11.15941426,0.0,0.0981446,0,0.0
0,7.17,3.62,0.71,0.16,110,69.0,60.0,d,e/u,d,e/u,"403.29, 171.22","1596.10, 315.44",33.0,12.15886786,0.0,0.0981446,0,0.032
0,7.232661496,4.296768802,0.6617945471,0.2424360334,504,61.32758451,46.87884502,d,e/u,d,e/u,"128.43, 521.68","158.09, 205.08",98.81005942,12.08804791,0.450035,0.549965,0,0.0068
0,7.12,3.59,0.53,0.11,143,38.0,79.0,d,e/u,d,e/u,"2149.73, 176.05","176.55, 363.53",76.0,11.11070556,0.0,0.0981446,0,0.0
5,5.18,3.3,0.77,0.21,143,64.0,79.0,d,e/u,d,e/u,"2956.94, 197.36","2886.28, 195.34",83.0,11.84330907,1.0,1.0,1,0.0
4,5.83,4.26,0.51,0.33,424,61.0,49.0,d,e/u,d,e/u,"290.24, 385.87","2911.67, 196.77",36.0,11.54519526,0.901855,1.0,1,0.0229
5,7.41,3.84,0.78,0.14,172,86.0,43.0,d,e/u,d,e/u,"2898.65, 193.89","2891.13, 195.11",42.0,11.58610567,1.0,1.0,1,0.0
0,7.01,2.83,0.62,0.11,219,37.0,52.0,d,e/u,d,e/u,"2877.59, 168.07","70.28, 534.16",70.0,11.5257637,0.0,0.0981446,0,0.0
0,7.38,2.75,0.59,0.3,375,65.0,74.0,d,e/u,d,e/u,"3681.29, 733.16","755.82, 276.56",41.0,11.31854472,0.24021,0.340178,0,0.0343
0,6.09,2.93,0.69,0.2,441,72.0,35.0,d,e/u,d,e/u,"300.94, 149.28","2405.18, 406.77",34.0,12.13609494,0.0214639,0.12135,0,0.0694
0,7.23,4.03,0.67,0.2,1,49.0,30.0,d,e/u,d,e/u,"3009.75, 615.60","947.86, 795.78",85.0,11.48764236,0.0,0.0981446,0,0.0
5,5.27,3.72,0.59,0.39,146,82.0,50.0,d,e/u,d,e/u,"2764.11, 194.83","2872.19, 201.04",86.0,11.96878263,1.0,1.0,1,0.0
5,5.17,4.01,0.52,0.36,1,34.0,21.0,d,e/u,d,e/u,"2939.18, 197.06","2916.71, 200.29",40.0,11.98037462,1.0,1.0,1,0.0
0,7.17,3.62,0.71,0.16,332,69.0,60.0,d,e/u,d,e/u,"2299.52, 471.19","1596.10, 315.44",33.0,12.22577255,0.0,0.0981446,0,0.1051
0,7.04,3.54,0.54,0.23,451,42.0,83.0,d,e/u,d,e/u,"526.60, 250.38","305.31, 750.11",94.0,11.21870049,0.608134,0.70793,1,0.1513
5,5.77,3.9,0.74,0.33,176,35.0,85.0,d,e/u,d,e/u,"2535.26, 188.57","2842.21, 194.08",38.0,11.41497853,1.0,1.0,1,0.0
0,5.21,4.08,0.71,0.34,564,38.0,39.0,d,e/u,d,e/u,"2574.21, 202.37","3436.33, 223.66",93.0,11.70058615,0.617196,0.717044,1,0.0507
0,7.44,2.18,0.53,0.19,121,65.0,82.0,d,e/u,d,e/u,"2250.17, 407.14","2381.88, 335.87",68.0,12.23143697,0.0,0.0981446,0,0.0
4,5.05,3.94,0.65,0.34,92,64.0,53.0,d,e/u,d,e/u,"2360.09, 171.92","2850.06, 197.14",91.0,11.4992673,0.901855,1.0,1,0.0898
2,5.41,3.39,0.67,0.11,92,32.0,30.0,d,e/u,d,e/u,"836.12, 210.00","2504.14, 199.66",60.0,11.21450668,0.0,0.0981446,0,0.0263
0,6.38,2.79,0.6,0.19,1,86.0,63.0,d,e/u,d,e/u,"1889.35, 340.61","631.28, 692.81",75.0,11.38437982,0.0,0.0981446,0,0.0
5,6.87,3.35,0.59,0.3,1,59.0,59.0,d,e/u,d,e/u,"2700.97, 187.68","2876.20, 198.24",76.0,12.15095342,1.0,1.0,1,0.0
0,7.29,3.03,0.75,0.36,488,64.0,74.0,d,e/u,d,e/u,"210.64, 762.82","1730.07, 368.56",52.0,12.26656823,0.0,0.0981446,0,0.0
0,5.27,3.48,0.77,0.2,159,47.0,42.0,d,e/u,d,e/u,"329.13, 164.44","4048.10, 687.35",45.0,11.20476036,0.0,0.0981446,0,0.004
5,6.0,2.49,0.69,0.29,196,39.0,36.0,d,e/u,d,e/u,"2956.35, 197.28","2907.69, 205.25",66.0,11.09386374,1.0,1.0,1,0.0
0,5.97,3.44,0.76,0.14,693,74.0,63.0,d,e/u,d,e/u,"2435.56, 591.61","1462.01, 536.68",79.0,12.00947781,0.848361,0.94803,1,0.0875
0,6.42,2.15,0.71,0.12,433,51.0,83.0,d,e/u,d,e/u,"1976.28, 407.90","2528.11, 229.78",59.0,12.14154882,0.0,0.0981446,0,0.0
0,5.77,3.9,0.74,0.33,530,35.0,85.0,d,e/u,d,e/u,"3121.12, 256.79","4294.02, 721.07",38.0,11.52002226,0.901855,1.0,1,0.1553
0,7.12,3.68,0.6,0.23,192,37.0,85.0,d,e/u,d,e/u,"2974.93, 410.44","3634.84, 277.10",61.0,12.24726628,0.0,0.0981446,0,0.0
0,7.12,3.59,0.53,0.11,143,38.0,79.0,d,e/u,d,e/u,"2033.75, 173.97","176.55, 363.53",76.0,11.11186607,0.0,0.0981446,0,0.0
0,5.91,4.21,0.71,0.13,220,38.0,97.0,d,e/u,d,e/u,"2701.90, 163.62","1449.88, 242.42",60.0,11.11012214,0.0,0.0981446,0,0.5618
3,5.05,2.23,0.61,0.13,177,33.0,78.0,d,e/u,d,e/u,"156.52, 242.37","2896.08, 198.18",72.0,11.52249754,0.901085,0.999531,1,0.1542
0,5.43,2.85,0.5,0.33,169,18.0,75.0,d,e/u,d,e/u,"148.00, 743.60","1777.71, 414.59",46.0,11.45511146,0.0,0.0981446,0,0.0335
0,5.91,4.21,0.71,0.13,440,38.0,97.0,d,e/u,d,e/u,"2701.90, 163.62","1449.88, 242.42",60.0,11.12842676,0.0,0.0981446,0,0.7503
0,5.15,4.13,0.79,0.11,331,51.0,52.0,d,e/u,d,e/u,"367.53, 177.39","2229.06, 294.91",54.0,12.26842167,0.682802,0.782778,1,0.0092
0,6.87,3.35,0.59,0.3,508,59.0,59.0,d,e/u,d,e/u,"4332.25, 220.93","1623.48, 284.73",76.0,12.30002911,0.901085,0.999531,1,0.3787
0,7.44,2.48,0.71,0.13,1,51.0,98.0,d,e/u,d,e/u,"317.52, 158.49","3108.03, 421.63",58.0,11.75628741,0.0,0.0981446,0,0.4155
0,5.65,3.24,0.71,0.27,1,86.0,80.0,d,e/u,d,e/u,"377.77, 164.14","4200.11, 792.34",85.0,11.60190988,0.0,0.0981446,0,0.0
0,6.13,4.36,0.74,0.24,332,36.0,56.0,d,e/u,d,e/u,"402.89, 183.86","3785.30, 270.22",89.0,11.11924741,0.0,0.0981446,0,0.0
0,5.71,4.34,0.66,0.26,294,48.0,67.0,d,e/u,d,e/u,"3313.08, 212.76","3635.85, 690.65",42.0,12.37029545,0.305315,0.40515,0,0.061
0,5.437786196,2.152160487,0.7388661164,0.2432223567,398,96.01467048,52.1837222,d,e/u,d,e/u,"394.74, 767.75","1983.40, 299.33",68.7539071,11.87287095,0.0,0.0981446,0,0.0
0,6.42,2.15,0.71,0.12,1,51.0,83.0,d,e/u,d,e/u,"1976.28, 407.90","2528.11, 229.78",59.0,12.0141163,0.0,0.0981446,0,0.0
0,6.42,2.15,0.71,0.12,1,51.0,83.0,d,e/u,d,e/u,"1976.28, 407.90","2528.11, 229.78",59.0,12.01412199,0.0,0.0981446,0,0.0
0,6.96,2.91,0.59,0.16,191,80.0,78.0,d,e/u,d,e/u,"266.04, 133.01","1354.43, 361.91",33.0,11.4198241,0.0,0.0981446,0,0.5236
0,6.7,3.12,0.73,0.3,1,39.0,40.0,d,e/u,d,e/u,"2016.60, 417.93","1559.79, 221.11",80.0,12.1628886,0.0,0.0981446,0,0.0
0,5.05,2.23,0.61,0.13,265,33.0,78.0,d,e/u,d,e/u,"58.26, 254.49","1961.04, 223.67",72.0,11.54945028,0.34406,0.444057,0,0.3324
0,6.55,3.49,0.51,0.38,468,77.0,95.0,d,e/u,d,e/u,"3077.84, 434.87","3537.83, 710.51",45.0,12.17365942,0.0,0.0981446,0,0.9452
0,6.42,2.66,0.55,0.21,343,34.0,48.0,d,e/u,d,e/u,"3992.77, 789.41","1400.13, 767.97",92.0,11.19720196,0.482269,0.582247,1,0.4766
0,6.81,2.96,0.6,0.22,395,35.0,73.0,d,e/u,d,e/u,"2823.94, 340.35","190.55, 268.99",36.0,11.98789835,0.0,0.0981446,0,0.0
2,6.8,2.67,0.67,0.24,363,54.0,89.0,d,e/u,d,e/u,"496.61, 196.70","2524.23, 202.14",80.0,11.42146666,0.497384,0.597378,1,0.0902
2,6.21,3.04,0.68,0.27,458,43.0,77.0,d,e/u,d,e/u,"118.87, 351.99","2503.55, 199.10",94.0,11.27493298,0.0,0.0981446,0,0.0086
5,7.05,2.13,0.64,0.29,156,98.0,67.0,d,e/u,d,e/u,"2804.38, 195.12","2814.54, 198.06",82.0,11.55781086,1.0,1.0,1,0.0
2,7.01,2.83,0.62,0.11,110,22.0,52.0,d,e/u,d,e/u,"545.18, 195.08","1400.00, 200.00",70.0,11.49312885,0.0,0.0981446,0,0.1393
0,6.46,3.1,0.7,0.31,189,65.0,70.0,d,e/u,d,e/u,"986.05, 181.38","707.50, 747.35",83.0,11.39921962,0.0,0.0981446,0,0.1746
0,7.069995441,3.854203389,0.6070530365,0.317443544,420,32.78901639,55.22303415,d,e/u,d,e/u,"897.86, 674.11","1003.85, 774.62",95.96575554,11.4886091,0.000468738,0.0989152,0,0.9161
3,6.75,3.75,0.62,0.36,243,45.0,60.0,d,e/u,d,e/u,"466.64, 180.50","2874.06, 201.93",83.0,12.20328957,0.901855,1.0,1,0.0151
5,5.18,3.3,0.77,0.21,143,64.0,79.0,d,e/u,d,e/u,"2462.68, 187.56","2886.28, 195.34",83.0,11.84328215,1.0,1.0,1,0.0
0,5.32,2.64,0.61,0.36,230,56.0,99.0,d,e/u,d,e/u,"324.43, 173.64","2587.67, 305.43",43.0,11.61346666,0.0257282,0.125623,0,0.1307
1,6.25,4.12,0.56,0.18,310,94.0,24.0,d,e/u,d,e/u,"363.25, 161.10","2891.72, 235.12",55.0,12.15363125,0.0,0.0981446,0,0.0297
0,5.45,3.84,0.55,0.15,695,51.0,55.0,d,e/u,d,e/u,"2285.24, 461.01","1972.20, 631.59",38.0,11.25425353,0.29207,0.391866,0,0.156
0,6.02,3.84,0.54,0.18,545,32.0,59.0,d,e/u,d,e/u,"1810.22, 215.79","77.26, 630.90",56.0,11.57265976,0.296492,0.396454,0,0.0318
2,5.27,3.48,0.77,0.2,1,47.0,42.0,d,e/u,d,e/u,"647.35, 191.87","2970.50, 198.32",45.0,11.15940283,0.0,0.0981446,0,0.7446
1,6.42,3.7,0.53,0.38,195,83.0,32.0,d,e/u,d,e/u,"110.69, 488.87","519.32, 262.95",83.0,11.19888415,0.901855,1.0,1,0.2732
0,5.44,2.15,0.74,0.24,397,96.0,52.0,d,e/u,d,e/u,"394.74, 767.75","1983.40, 299.33",68.0,11.87284347,0.0,0.0981446,0,0.0
0,7.44,2.18,0.53,0.19,361,65.0,82.0,d,e/u,d,e/u,"2250.17, 407.14","2381.88, 335.87",68.0,12.30372892,0.0,0.0981446,0,0.0
4,5.97,3.44,0.76,0.14,462,74.0,63.0,d,e/u,d,e/u,"2062.00, 179.59","2914.33, 199.42",79.0,11.94018692,0.901085,0.999531,1,0.2506
2,7.23,4.3,0.66,0.24,335,61.0,46.0,d,e/u,d,e/u,"104.08, 278.90","1676.47, 169.83",98.0,12.03736869,0.650287,0.750272,1,0.1109
0,5.44,2.15,0.74,0.24,133,96.0,52.0,d,e/u,d,e/u,"394.74, 767.75","1983.40, 299.33",68.0,11.79336932,0.0,0.0981446,0,0.0
0,5.21,4.08,0.71,0.34,564,38.0,39.0,d,e/u,d,e/u,"2574.21, 202.37","3436.33, 223.66",93.0,11.70058615,0.622768,0.722621,1,0.0305
3,6.96,2.91,0.59,0.16,191,80.0,78.0,d,e/u,d,e/u,"400.00, 200.00","2876.81, 194.16",33.0,11.41982738,0.0,0.0981446,0,0.3652
0,7.29,2.83,0.65,0.32,97,58.0,79.0,d,e/u,d,e/u,"345.57, 151.68","4434.23, 442.63",78.0,11.7512735,0.0,0.0981446,0,0.0026
0,7.44,2.48,0.71,0.13,250,51.0,98.0,d,e/u,d,e/u,"3052.09, 573.87","3108.03, 421.63",58.0,11.8309645,0.0,0.0981446,0,0.9334
4,5.26,3.23,0.66,0.38,138,57.0,95.0,d,e/u,d,e/u,"1173.00, 171.24","2851.42, 193.68",50.0,12.24009332,0.901085,0.999531,1,0.0223
0,6.42,2.66,0.55,0.21,229,34.0,48.0,d,e/u,d,e/u,"2654.51, 164.83","1400.13, 767.97",92.0,11.16231468,0.0,0.0981446,0,0.0
2,7.05,2.13,0.64,0.29,311,98.0,67.0,d,e/u,d,e/u,"587.31, 193.74","2735.55, 197.24",82.0,11.60338772,0.858885,0.958622,1,0.0357
0,7.04,3.54,0.54,0.23,451,42.0,83.0,d,e/u,d,e/u,"526.60, 250.38","305.31, 750.11",94.0,11.21870049,0.696799,0.796691,1,0.258
0,5.48,2.63,0.65,0.17,536,38.0,65.0,d,e/u,d,e/u,"3572.83, 278.65","1329.62, 782.03",37.0,11.31748321,0.0,0.0981446,0,0.8711
1,5.05,2.23,0.61,0.13,177,33.0,78.0,d,e/u,d,e/u,"58.26, 254.49","1727.25, 213.81",72.0,11.52248231,0.0712232,0.170976,0,0.4783
0,5.77,3.9,0.74,0.33,530,35.0,85.0,d,e/u,d,e/u,"3121.12, 256.79","4294.02, 721.07",38.0,11.52002226,0.901855,1.0,1,0.1959
0,6.66,3.14,0.69,0.31,404,36.0,93.0,d,e/u,d,e/u,"3694.11, 789.08","1500.49, 362.55",49.0,11.30104751,0.116908,0.216676,0,0.0432
1,5.9,3.15,0.65,0.23,135,96.0,30.0,d,e/u,d,e/u,"519.91, 196.00","1371.80, 217.54",95.0,12.28256613,0.0,0.0981446,0,0.4288
1,6.29,2.76,0.79,0.16,337,65.0,57.0,d,e/u,d,e/u,"296.82, 143.14","4281.79, 292.47",31.0,11.52559094,0.0,0.0981446,0,0.1062
0,6.67,2.59,0.76,0.18,289,58.0,76.0,d,e/u,d,e/u,"1913.61, 326.97","825.52, 691.49",69.0,11.40121402,0.0,0.0981446,0,0.0
1,7.07,3.85,0.61,0.32,139,32.0,55.0,d,e/u,d,e/u,"352.49, 184.13","1003.85, 774.62",95.0,11.40491788,0.0,0.0981446,0,0.4366
0,5.48,4.39,0.61,0.26,169,89.0,54.0,d,e/u,d,e/u,"331.56, 160.89","2208.45, 330.22",71.0,11.35344167,0.0,0.0981446,0,0.0161
1,5.86,3.32,0.61,0.16,145,54.0,23.0,d,e/u,d,e/u,"574.86, 194.62","4331.73, 745.12",72.0,12.01882806,0.0,0.0981446,0,0.0317
3,6.13,4.27,0.73,0.26,152,86.0,67.0,d,e/u,d,e/u,"451.52, 188.38","2802.74, 198.55",91.0,11.56638554,0.473541,0.573489,1,0.0582
1,6.42,3.7,0.53,0.38,1,83.0,32.0,d,e/u,d,e/u,"110.69, 488.87","519.32, 262.95",83.0,11.26245197,0.0,0.0981446,0,0.2554
0,7.00781474,2.827169072,0.6197504569,0.110899464,329,37.66176195,52.59869204,d,e/u,d,e/u,"4178.60, 693.29","70.28, 534.16",70.99928002,11.5588442,0.0,0.0981446,0,0.0627
4,6.82,3.14,0.74,0.26,120,82.0,36.0,d,e/u,d,e/u,"1672.79, 167.53","2955.58, 200.16",72.0,11.51348937,0.901855,1.0,1,0.0164
0,5.89,3.2,0.5,0.18,199,65.0,68.0,d,e/u,d,e/u,"3059.04, 338.15","2547.95, 572.69",70.0,11.11414929,0.0,0.0981446,0,0.0
1,6.25,4.12,0.56,0.18,310,94.0,24.0,d,e/u,d,e/u,"363.25, 161.10","2742.97, 198.59",55.0,12.15362665,0.0,0.0981446,0,0.0416
1,5.59,2.6,0.56,0.26,125,59.0,92.0,d,e/u,d,e/u,"355.63, 173.80","2432.66, 613.06",85.0,12.30137698,0.0,0.0981446,0,0.6082
0,7.23,4.03,0.67,0.2,337,49.0,30.0,d,e/u,d,e/u,"3009.75, 615.60","947.86, 795.78",85.0,11.5848947,0.0,0.0981446,0,0.0
