Configuration_ID,Has_Match,mc_config,opt_config
862,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 7.27, 'ORCH_1_Drestart': 3.92, 'ORCH_1_Fstop': 0.51, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 502.0, 'HUM_1_VEL': 75.0, 'HUM_2_VEL': 93.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 3400.55, 'HUM_1_POS_Y': 234.86, 'HUM_2_POS_X': 1633.8, 'HUM_2_POS_Y': 357.55, 'ROB_1_VEL': 52.0, 'ROB_1_CHG': 12.35844417, 'SCS': 1.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 6.66497161549066, 'ORCH_1_Drestart': 2.136032348440958, 'ORCH_1_Fstop': 0.740067744423307, 'ORCH_1_Frestart': 0.3689707777827292, 'PSCS__TAU': 502.0, 'HUM_1_VEL': 45.15777506606131, 'HUM_2_VEL': 83.98832042665433, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 3400.55, 'HUM_1_POS_Y': 234.86, 'HUM_2_POS_X': 1633.8, 'HUM_2_POS_Y': 357.55, 'ROB_1_VEL': 72.62928453927857, 'ROB_1_CHG': 12.35844417, 'SCS': 0.8304880800452387, 'FTG': 0.1378229488095237}"
863,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 7.42, 'ORCH_1_Drestart': 2.81, 'ORCH_1_Fstop': 0.72, 'ORCH_1_Frestart': 0.16, 'PSCS__TAU': 1.0, 'HUM_1_VEL': 78.0, 'HUM_2_VEL': 76.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 314.92, 'HUM_1_POS_Y': 157.46, 'HUM_2_POS_X': 2292.61, 'HUM_2_POS_Y': 482.03, 'ROB_1_VEL': 42.0, 'ROB_1_CHG': 11.24992863, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.0460401454099415, 'ORCH_1_Drestart': 2.3914919173842915, 'ORCH_1_Fstop': 0.7917687273540579, 'ORCH_1_Frestart': 0.3792436378715496, 'PSCS__TAU': 1.0, 'HUM_1_VEL': 64.48131763996456, 'HUM_2_VEL': 32.85356040598536, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 314.92, 'HUM_1_POS_Y': 157.46, 'HUM_2_POS_X': 2292.61, 'HUM_2_POS_Y': 482.03, 'ROB_1_VEL': 30.345698307995363, 'ROB_1_CHG': 11.24992863, 'SCS': 0.4032381461666661, 'FTG': 0.1907362499999999}"
864,True,"{'PRGS': 3.0, 'ORCH_1_Dstop': 6.12, 'ORCH_1_Drestart': 4.05, 'ORCH_1_Fstop': 0.67, 'ORCH_1_Frestart': 0.23, 'PSCS__TAU': 1.0, 'HUM_1_VEL': 47.0, 'HUM_2_VEL': 28.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 785.76, 'HUM_1_POS_Y': 188.18, 'HUM_2_POS_X': 2890.4, 'HUM_2_POS_Y': 199.96, 'ROB_1_VEL': 51.0, 'ROB_1_CHG': 11.10349187, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 3.0, 'ORCH_1_Dstop': 5.070664067146577, 'ORCH_1_Drestart': 3.972775916162776, 'ORCH_1_Fstop': 0.7873735091184771, 'ORCH_1_Frestart': 0.3617250318899083, 'PSCS__TAU': 1.0, 'HUM_1_VEL': 95.47666151934784, 'HUM_2_VEL': 62.96873180340299, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 785.76, 'HUM_1_POS_Y': 188.18, 'HUM_2_POS_X': 2890.4, 'HUM_2_POS_Y': 199.96, 'ROB_1_VEL': 80.0672163286064, 'ROB_1_CHG': 11.10349187, 'SCS': 0.4931905000699997, 'FTG': 0.0272634999999999}"
865,True,"{'PRGS': 3.0, 'ORCH_1_Dstop': 6.75, 'ORCH_1_Drestart': 3.75, 'ORCH_1_Fstop': 0.62, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 243.0, 'HUM_1_VEL': 45.0, 'HUM_2_VEL': 60.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 426.18, 'HUM_1_POS_Y': 181.46, 'HUM_2_POS_X': 2874.06, 'HUM_2_POS_Y': 201.93, 'ROB_1_VEL': 83.0, 'ROB_1_CHG': 12.20329069, 'SCS': 1.0, 'FTG': 0.0}","{'PRGS': 3.0, 'ORCH_1_Dstop': 5.003401916189674, 'ORCH_1_Drestart': 3.770825438065019, 'ORCH_1_Fstop': 0.6777973374117541, 'ORCH_1_Frestart': 0.3628799547237538, 'PSCS__TAU': 243.0, 'HUM_1_VEL': 42.589701343191805, 'HUM_2_VEL': 48.13093910305479, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 426.18, 'HUM_1_POS_Y': 181.46, 'HUM_2_POS_X': 2874.06, 'HUM_2_POS_Y': 201.93, 'ROB_1_VEL': 75.18817093876119, 'ROB_1_CHG': 12.20329069, 'SCS': 0.8424628735000009, 'FTG': 0.006267}"
866,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 7.23, 'ORCH_1_Drestart': 4.03, 'ORCH_1_Fstop': 0.67, 'ORCH_1_Frestart': 0.2, 'PSCS__TAU': 169.0, 'HUM_1_VEL': 49.0, 'HUM_2_VEL': 30.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 3009.75, 'HUM_1_POS_Y': 615.6, 'HUM_2_POS_X': 947.86, 'HUM_2_POS_Y': 795.78, 'ROB_1_VEL': 85.0, 'ROB_1_CHG': 11.53522143, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.17249130544803, 'ORCH_1_Drestart': 3.995636162287387, 'ORCH_1_Fstop': 0.5286867969654115, 'ORCH_1_Frestart': 0.3739882270700067, 'PSCS__TAU': 169.0, 'HUM_1_VEL': 53.610217467804986, 'HUM_2_VEL': 30.08438162906424, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 3009.75, 'HUM_1_POS_Y': 615.6, 'HUM_2_POS_X': 947.86, 'HUM_2_POS_Y': 795.78, 'ROB_1_VEL': 84.06327441535353, 'ROB_1_CHG': 11.53522143, 'SCS': 0.5122977853333327, 'FTG': 0.0045828333333333}"
867,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.09, 'ORCH_1_Drestart': 2.8, 'ORCH_1_Fstop': 0.68, 'ORCH_1_Frestart': 0.15, 'PSCS__TAU': 230.0, 'HUM_1_VEL': 64.0, 'HUM_2_VEL': 37.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 285.86, 'HUM_1_POS_Y': 142.93, 'HUM_2_POS_X': 3028.9, 'HUM_2_POS_Y': 755.84, 'ROB_1_VEL': 43.0, 'ROB_1_CHG': 11.32693533, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.008077950187925, 'ORCH_1_Drestart': 3.9376693545192647, 'ORCH_1_Fstop': 0.787490658627337, 'ORCH_1_Frestart': 0.3793662867429715, 'PSCS__TAU': 230.0, 'HUM_1_VEL': 59.59664742401419, 'HUM_2_VEL': 93.7424944733755, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 285.86, 'HUM_1_POS_Y': 142.93, 'HUM_2_POS_X': 3028.9, 'HUM_2_POS_Y': 755.84, 'ROB_1_VEL': 76.04384942846552, 'ROB_1_CHG': 11.32693533, 'SCS': 0.4987363299999995, 'FTG': 0.008217}"
868,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 6.129348089, 'ORCH_1_Drestart': 4.355730926, 'ORCH_1_Fstop': 0.7443910888, 'ORCH_1_Frestart': 0.2433873521, 'PSCS__TAU': 499.0, 'HUM_1_VEL': 36.99626352, 'HUM_2_VEL': 56.1547568, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4261.88, 'HUM_1_POS_Y': 758.2, 'HUM_2_POS_X': 3785.3, 'HUM_2_POS_Y': 270.22, 'ROB_1_VEL': 89.09979693, 'ROB_1_CHG': 11.16930542, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.107690169924075, 'ORCH_1_Drestart': 2.052603416922804, 'ORCH_1_Fstop': 0.6773245658021521, 'ORCH_1_Frestart': 0.3411911976580061, 'PSCS__TAU': 498.0, 'HUM_1_VEL': 82.46868724807936, 'HUM_2_VEL': 38.57212038753573, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4261.88, 'HUM_1_POS_Y': 758.2, 'HUM_2_POS_X': 3785.3, 'HUM_2_POS_Y': 270.22, 'ROB_1_VEL': 55.83645675713445, 'ROB_1_CHG': 11.16926877, 'SCS': 0.8034877219285719, 'FTG': 0.2122454726190477}"
869,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 6.669095695, 'ORCH_1_Drestart': 2.900994004, 'ORCH_1_Fstop': 0.7298377939, 'ORCH_1_Frestart': 0.1388972273, 'PSCS__TAU': 607.0, 'HUM_1_VEL': 54.70464132, 'HUM_2_VEL': 43.33603363, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 179.28, 'HUM_1_POS_Y': 621.78, 'HUM_2_POS_X': 2626.14, 'HUM_2_POS_Y': 228.42, 'ROB_1_VEL': 39.35002897, 'ROB_1_CHG': 11.16023526, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 6.636033861971501, 'ORCH_1_Drestart': 2.1428412782512813, 'ORCH_1_Fstop': 0.7696823041890651, 'ORCH_1_Frestart': 0.2879544305143931, 'PSCS__TAU': 607.0, 'HUM_1_VEL': 59.15712437804772, 'HUM_2_VEL': 43.54859484818659, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 179.28, 'HUM_1_POS_Y': 621.78, 'HUM_2_POS_X': 2626.14, 'HUM_2_POS_Y': 228.42, 'ROB_1_VEL': 39.59406783087852, 'ROB_1_CHG': 11.16023526, 'SCS': 0.4300157763933328, 'FTG': 0.0129674999999999}"
870,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 7.234325502, 'ORCH_1_Drestart': 4.031727664, 'ORCH_1_Fstop': 0.6700039135, 'ORCH_1_Frestart': 0.1975238329, 'PSCS__TAU': 506.0, 'HUM_1_VEL': 49.55002966, 'HUM_2_VEL': 30.49945038, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 3009.75, 'HUM_1_POS_Y': 615.6, 'HUM_2_POS_X': 947.86, 'HUM_2_POS_Y': 795.78, 'ROB_1_VEL': 85.15392073, 'ROB_1_CHG': 11.63556798, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.000818877760056, 'ORCH_1_Drestart': 4.00600636547519, 'ORCH_1_Fstop': 0.5103076788869233, 'ORCH_1_Frestart': 0.3904336051624177, 'PSCS__TAU': 505.0, 'HUM_1_VEL': 57.18972094492268, 'HUM_2_VEL': 31.73029786992407, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 3009.75, 'HUM_1_POS_Y': 615.6, 'HUM_2_POS_X': 947.86, 'HUM_2_POS_Y': 795.78, 'ROB_1_VEL': 82.32194896615955, 'ROB_1_CHG': 11.63553134, 'SCS': 0.593440278816666, 'FTG': 0.0057164166666666}"
871,True,"{'PRGS': 3.0, 'ORCH_1_Dstop': 5.43, 'ORCH_1_Drestart': 3.21, 'ORCH_1_Fstop': 0.56, 'ORCH_1_Frestart': 0.27, 'PSCS__TAU': 401.0, 'HUM_1_VEL': 97.0, 'HUM_2_VEL': 65.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 393.08, 'HUM_1_POS_Y': 160.03, 'HUM_2_POS_X': 2878.52, 'HUM_2_POS_Y': 194.36, 'ROB_1_VEL': 47.0, 'ROB_1_CHG': 12.11337733, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 3.0, 'ORCH_1_Dstop': 5.28364121965297, 'ORCH_1_Drestart': 2.041529373370256, 'ORCH_1_Fstop': 0.7810880305984111, 'ORCH_1_Frestart': 0.3850265098184054, 'PSCS__TAU': 401.0, 'HUM_1_VEL': 47.15457479635087, 'HUM_2_VEL': 35.50288561914287, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 393.08, 'HUM_1_POS_Y': 160.03, 'HUM_2_POS_X': 2878.52, 'HUM_2_POS_Y': 194.36, 'ROB_1_VEL': 39.00126048743715, 'ROB_1_CHG': 12.11337733, 'SCS': 0.51759175719, 'FTG': 0.2348316666666666}"
872,True,"{'PRGS': 4.0, 'ORCH_1_Dstop': 5.27, 'ORCH_1_Drestart': 3.72, 'ORCH_1_Fstop': 0.59, 'ORCH_1_Frestart': 0.39, 'PSCS__TAU': 293.0, 'HUM_1_VEL': 82.0, 'HUM_2_VEL': 50.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 1206.57, 'HUM_1_POS_Y': 170.56, 'HUM_2_POS_X': 2872.19, 'HUM_2_POS_Y': 201.04, 'ROB_1_VEL': 86.0, 'ROB_1_CHG': 12.01203157, 'SCS': 1.0, 'FTG': 0.0}","{'PRGS': 4.0, 'ORCH_1_Dstop': 5.8530895410521815, 'ORCH_1_Drestart': 3.85573999020318, 'ORCH_1_Fstop': 0.6331869504130238, 'ORCH_1_Frestart': 0.3881071068872067, 'PSCS__TAU': 293.0, 'HUM_1_VEL': 81.11761612784713, 'HUM_2_VEL': 58.26628928356111, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 1206.57, 'HUM_1_POS_Y': 170.56, 'HUM_2_POS_X': 2872.19, 'HUM_2_POS_Y': 201.04, 'ROB_1_VEL': 35.62686005988519, 'ROB_1_CHG': 12.01203157, 'SCS': 0.9269610530000014, 'FTG': 0.09327015}"
873,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.89, 'ORCH_1_Drestart': 3.2, 'ORCH_1_Fstop': 0.5, 'ORCH_1_Frestart': 0.18, 'PSCS__TAU': 399.0, 'HUM_1_VEL': 65.0, 'HUM_2_VEL': 68.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3059.04, 'HUM_1_POS_Y': 338.15, 'HUM_2_POS_X': 2547.95, 'HUM_2_POS_Y': 572.69, 'ROB_1_VEL': 70.0, 'ROB_1_CHG': 11.11726186, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.039640515509744, 'ORCH_1_Drestart': 2.980694882806952, 'ORCH_1_Fstop': 0.5016210480134543, 'ORCH_1_Frestart': 0.3963414548416267, 'PSCS__TAU': 399.0, 'HUM_1_VEL': 59.89522763846806, 'HUM_2_VEL': 41.484559392324186, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3059.04, 'HUM_1_POS_Y': 338.15, 'HUM_2_POS_X': 2547.95, 'HUM_2_POS_Y': 572.69, 'ROB_1_VEL': 78.49865461049467, 'ROB_1_CHG': 11.11726186, 'SCS': 0.669475602333333, 'FTG': 0.0043910833333333}"
874,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 6.04, 'ORCH_1_Drestart': 3.97, 'ORCH_1_Fstop': 0.69, 'ORCH_1_Frestart': 0.29, 'PSCS__TAU': 276.0, 'HUM_1_VEL': 39.0, 'HUM_2_VEL': 66.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1149.51, 'HUM_1_POS_Y': 176.37, 'HUM_2_POS_X': 3147.96, 'HUM_2_POS_Y': 466.79, 'ROB_1_VEL': 61.0, 'ROB_1_CHG': 11.95360579, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 6.215410614416923, 'ORCH_1_Drestart': 3.971613090779669, 'ORCH_1_Fstop': 0.7769646327223555, 'ORCH_1_Frestart': 0.344126065434865, 'PSCS__TAU': 276.0, 'HUM_1_VEL': 39.09761012012976, 'HUM_2_VEL': 55.07802824665005, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1149.51, 'HUM_1_POS_Y': 176.37, 'HUM_2_POS_X': 3147.96, 'HUM_2_POS_Y': 466.79, 'ROB_1_VEL': 85.93251535860475, 'ROB_1_CHG': 11.95360579, 'SCS': 0.3789556064199997, 'FTG': 0.0114793749999999}"
875,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 7.29, 'ORCH_1_Drestart': 3.03, 'ORCH_1_Fstop': 0.75, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 325.0, 'HUM_1_VEL': 64.0, 'HUM_2_VEL': 74.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 210.64, 'HUM_1_POS_Y': 762.82, 'HUM_2_POS_X': 1730.07, 'HUM_2_POS_Y': 368.56, 'ROB_1_VEL': 52.0, 'ROB_1_CHG': 12.21714691, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.195835326405301, 'ORCH_1_Drestart': 2.0434004424714614, 'ORCH_1_Fstop': 0.7942888225796397, 'ORCH_1_Frestart': 0.393052183897107, 'PSCS__TAU': 325.0, 'HUM_1_VEL': 37.23576043974423, 'HUM_2_VEL': 57.557339033019325, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 210.64, 'HUM_1_POS_Y': 762.82, 'HUM_2_POS_X': 1730.07, 'HUM_2_POS_Y': 368.56, 'ROB_1_VEL': 48.689045487728336, 'ROB_1_CHG': 12.21714691, 'SCS': 0.6122363292333328, 'FTG': 0.0362863333333333}"
876,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.09, 'ORCH_1_Drestart': 2.8, 'ORCH_1_Fstop': 0.68, 'ORCH_1_Frestart': 0.15, 'PSCS__TAU': 692.0, 'HUM_1_VEL': 64.0, 'HUM_2_VEL': 37.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 3018.71, 'HUM_1_POS_Y': 490.02, 'HUM_2_POS_X': 3028.9, 'HUM_2_POS_Y': 755.84, 'ROB_1_VEL': 43.0, 'ROB_1_CHG': 11.46313892, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.051885837640102, 'ORCH_1_Drestart': 4.00158252981216, 'ORCH_1_Fstop': 0.5231628435092728, 'ORCH_1_Frestart': 0.3652701548900861, 'PSCS__TAU': 692.0, 'HUM_1_VEL': 33.83419729404737, 'HUM_2_VEL': 46.838985721027335, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 3018.71, 'HUM_1_POS_Y': 490.02, 'HUM_2_POS_X': 3028.9, 'HUM_2_POS_Y': 755.84, 'ROB_1_VEL': 82.39260868314763, 'ROB_1_CHG': 11.46313892, 'SCS': 0.58452760886746, 'FTG': 0.012296019047619}"
877,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.48, 'ORCH_1_Drestart': 4.39, 'ORCH_1_Fstop': 0.61, 'ORCH_1_Frestart': 0.26, 'PSCS__TAU': 509.0, 'HUM_1_VEL': 89.0, 'HUM_2_VEL': 54.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1880.7, 'HUM_1_POS_Y': 368.9, 'HUM_2_POS_X': 2208.45, 'HUM_2_POS_Y': 330.22, 'ROB_1_VEL': 71.0, 'ROB_1_CHG': 11.45492629, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.094851465136227, 'ORCH_1_Drestart': 3.411268064253977, 'ORCH_1_Fstop': 0.5276893614027157, 'ORCH_1_Frestart': 0.3428041833761631, 'PSCS__TAU': 510.0, 'HUM_1_VEL': 60.16722341007494, 'HUM_2_VEL': 40.8944138027916, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1880.7, 'HUM_1_POS_Y': 368.9, 'HUM_2_POS_X': 2208.45, 'HUM_2_POS_Y': 330.22, 'ROB_1_VEL': 86.10729352220096, 'ROB_1_CHG': 11.45496294, 'SCS': 0.772377167916667, 'FTG': 0.0219726166666666}"
878,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 6.02, 'ORCH_1_Drestart': 3.84, 'ORCH_1_Fstop': 0.54, 'ORCH_1_Frestart': 0.18, 'PSCS__TAU': 181.0, 'HUM_1_VEL': 32.0, 'HUM_2_VEL': 59.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 347.83, 'HUM_1_POS_Y': 173.9, 'HUM_2_POS_X': 77.26, 'HUM_2_POS_Y': 630.9, 'ROB_1_VEL': 56.0, 'ROB_1_CHG': 11.46465402, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.042145386360186, 'ORCH_1_Drestart': 3.7126486866128094, 'ORCH_1_Fstop': 0.7532417301799655, 'ORCH_1_Frestart': 0.3817167759478991, 'PSCS__TAU': 181.0, 'HUM_1_VEL': 39.588553289679375, 'HUM_2_VEL': 36.4449009215468, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 347.83, 'HUM_1_POS_Y': 173.9, 'HUM_2_POS_X': 77.26, 'HUM_2_POS_Y': 630.9, 'ROB_1_VEL': 49.45260180160107, 'ROB_1_CHG': 11.46465402, 'SCS': 0.5221783439999994, 'FTG': 0.005472}"
