PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS
0.0,5.024013322238264,2.6374116489296857,0.7884830696372092,0.3789379130397331,1.0,57.33903876538248,31.812401415453213,0.0,0.0,1.0,1.0,0.0,0.0,377.77,164.14,4200.11,792.34,43.77135085867015,11.60188574,0.20038872933333338
0.0,7.397087131251274,2.095140319907084,0.7974696652421761,0.3870071864833321,224.0,59.33132453392042,38.347494251832295,0.0,0.0,2.0,0.0,1.0,1.0,339.56,166.71,1597.98,306.47,97.86264429023636,11.36650144,0.5442808793333337
5.0,5.834631316670523,2.04585786124272,0.6650936978145694,0.2296431734804825,196.0,71.16647338033039,54.16753955821415,0.0,0.0,1.0,0.0,0.0,2.0,2956.35,197.28,2907.69,205.25,90.94196390809525,11.09386374,0.6329640259999997
0.0,6.955970409896527,2.1751548001163528,0.7249714931069045,0.2990851012432284,603.0,64.26083903680659,61.35173887148361,1.0,0.0,1.0,1.0,1.0,0.0,104.91,208.84,2206.47,300.61,74.26319038761852,11.25777779,0.2997435721666665
0.0,5.17249130544803,3.995636162287387,0.5286867969654115,0.3739882270700067,169.0,53.610217467804986,30.08438162906424,0.0,0.0,0.0,0.0,0.0,2.0,3009.75,615.6,947.86,795.78,84.06327441535353,11.53522143,0.2601519104999998
3.0,5.041158686324418,3.8708956122876113,0.7487002717464315,0.3641234893633742,98.0,76.04389736353133,58.74966134471818,2.0,0.0,0.0,2.0,1.0,2.0,465.57,182.0,2932.81,195.54,84.19724999389348,12.31120974,0.2820107414999997
4.0,5.284342030708469,2.7784760409377114,0.748875586832212,0.386092639300289,120.0,85.154049596686,38.65327239290568,2.0,0.0,0.0,2.0,0.0,0.0,1100.1,173.71,2913.44,200.43,52.63417841067993,11.51347183,0.16047581200000025
1.0,6.377886681308048,3.863804259704101,0.5315027584306405,0.3909410550093021,195.0,92.29825225957444,58.01701831140412,2.0,1.0,1.0,2.0,1.0,0.0,110.69,488.87,519.32,262.95,76.97551166333953,11.19922654,0.09716185299999998
0.0,5.022536170421815,3.510935035824832,0.5766404812305492,0.3701185096797393,180.0,50.659015856858886,43.54917601198969,1.0,1.0,2.0,2.0,1.0,2.0,358.94,176.6,138.53,411.75,85.14072962842239,11.1160083,0.40733141833333325
0.0,5.036228891390477,3.905263169988725,0.5911365321407542,0.3711956192902592,229.0,58.40913892856,93.49823689644774,2.0,1.0,1.0,2.0,1.0,0.0,2654.51,164.83,1400.13,767.97,64.35959456806046,11.16231468,0.18204823722222238
0.0,5.036228891390477,3.905263169988725,0.5911365321407542,0.3711956192902592,229.0,58.40913892856,93.49823689644774,2.0,1.0,1.0,2.0,1.0,0.0,2654.51,164.83,1400.13,767.97,64.35959456806046,11.16231655,0.18204823722222238
0.0,5.287576592349254,3.893668595826564,0.6010225070219783,0.3765608298793829,363.0,30.11741100749923,45.82916440373334,1.0,0.0,0.0,2.0,0.0,0.0,311.58,155.65,2436.27,221.71,73.39928612157767,12.22940599,0.35785737295238057
0.0,5.025746824989737,3.782652910713953,0.6289770952377643,0.3865236441033513,1.0,35.099037706220926,36.982722911647485,0.0,1.0,0.0,1.0,0.0,0.0,2823.94,340.35,190.55,268.99,78.69896145839127,11.87538553,0.1767591436666668
1.0,5.178164215909988,2.112506497934922,0.7853313863503673,0.1326426634628156,279.0,56.94484826677761,32.41912856483484,1.0,0.0,2.0,0.0,0.0,1.0,352.49,184.13,1003.85,774.62,39.23508487211412,11.44581376,0.15911997083333354
0.0,5.000818877760056,4.00600636547519,0.5103076788869233,0.3904336051624177,506.0,57.18972094492268,31.73029786992407,0.0,0.0,0.0,0.0,0.0,2.0,3009.75,615.6,947.86,795.78,82.32194896615955,11.63556798,0.20793825633333338
0.0,6.524964523707583,3.117644620497553,0.6775958179592382,0.2993720102089923,466.0,33.959981554686614,58.98391914736978,1.0,0.0,1.0,1.0,1.0,2.0,2679.6,262.09,3458.65,749.55,80.88986313530464,11.22602074,0.13877673700000018
5.0,6.191330491925801,3.0530942869317585,0.6143309221293293,0.3493352411820559,146.0,36.851844529302745,52.92241455568065,0.0,1.0,1.0,0.0,0.0,1.0,2764.11,194.83,2872.19,201.04,67.8391180628643,11.96878263,0.08735657050000002
5.0,5.869670656104268,2.879796540112294,0.6985562979223432,0.2310984478394986,1.0,77.2442756684003,47.84428658442779,2.0,1.0,0.0,2.0,0.0,0.0,2672.0,192.59,2857.59,200.51,90.59447761340026,11.50954493,0.6615379539999998
0.0,5.108116849230064,2.035064370677201,0.7358602067171138,0.3044497367343111,489.0,99.20377559357254,32.794871249833804,2.0,0.0,1.0,1.0,0.0,1.0,210.64,762.82,1730.07,368.56,71.15522562436287,12.26660182,0.3406516966190473
